LANGUAGE,COUNTRY_NAME,ISLAND_NAME,SOVEREIGN,Glottocode,Comment,Source
TUTUBA,,,,tutu1241,
TUVALU,,,,tuva1244,
TUVALU,,Tuvalu,,tuva1244,Glottolog languoid with matching name and matching country (infered from island name)
TUWARI,,Papua New Guinea,,tuwa1242,Glottolog languoid with matching name and matching country (infered from island name)
Uahita,,Papua New Guinea,,bumb1241,Typo transcribing 'Ilahita'; a dialect of SOUTH ARAPESH
UARIPI,,Papua New Guinea,,tair1256,
Ubae,,Papua New Guinea,,ubae1237,
UBIR,,Papua New Guinea,,ubir1237,Glottolog languoid with matching name and matching country (infered from island name)
Uder,,Papua New Guinea,,uder1239,
Ufia,,Papua New Guinea,,nucl1630,
UFIM,,Papua New Guinea,,ufim1240,Glottolog languoid with matching name and matching country (infered from island name)
Ugana,,Papua New Guinea,,ugan1242,Glottolog languoid with matching name and coordinate within polygons
UGHELE,,Solomon Islands,,ughe1237,Glottolog languoid with matching name and matching country (infered from island name)
UGONG,Thailand,,Thailand,ugon1239,The area of the Ugong is receding and the Polygon is in one of the locations where the language was recently spoken.
UHUNDUNI,Indonesia,,,dama1272,
UKURIGUMA,,Papua New Guinea,,ukur1240,Glottolog languoid with matching name and matching country (infered from island name)
ULAU-SUAIN,,Papua New Guinea,,ulau1237,Glottolog languoid with matching name and matching country (infered from island name)
Ulawa,,,,ulaw1237,
ULINGAN,,Papua New Guinea,,mauw1238,
ULITHIAN,,,,ulit1238,
Ulu,,,,ramo1244,Dialect 'f' of DUKE OF YORK
Ulu,Malaysia,,Malaysia,ramo1244,
Ulu Ai',,,,ulua1243,
Uma Bakah W.K.,Indonesia,,Borneo,umal1239,
Uma Bem,,,,umab1239,
Uma Jalam,,,,umaj1239,
Uma Tau,,,,umat1246,
Uma Titai WAHAU K.,,,,waha1239,
Umairof,,Papua New Guinea,,hewa1241,
UMIREY DUMAGAT,Philippines,,Philippines,umir1236,
Umwate,,Papua New Guinea,,maju1236,
UNANK,,Papua New Guinea,,nort2857,
Ungarinjin Guwidj Wilawila Wolyamidi,Australia,,Australia,ngar1284,
Unggumi  Worord,Australia,,Australia,ungg1243,
UNINO,,Papua New Guinea,,sopp1247,
UNUA,,Vanuatu,,unua1237,Glottolog languoid with matching name and matching country (infered from island name)
UPPER DIGUL R,Indonesia,,,awyu1263,'[Unclassified] Awyu-Dumut Family languages'
UPPER KAEME R?,Indonesia,,,awyu1263,'[Unclassified] Awyu-Dumut Family languages'
UPPER KINABATANGAN p.,,,,uppe1427,Glottolog languoid with closely matching name and coordinate within polygons
Upper Limbang Adang sd.,,,,lund1271,Dialects of LUN DAYE in the Atlas
Upper Limbang Ba Kelalan sd.,,,,lund1271,
UPPER MOREHEAD(ROUKU),,Papua New Guinea,,wara1294,
Upper Mori,Indonesia,,Sulawesi,mori1268,
Upper Ugu,,Papua New Guinea,,uppe1435,
Upper Wania,Indonesia,,,kamo1255,
URA,,Vanuatu,,urav1235,Glottolog languoid with closely matching name and coordinate within polygons
Urarna,,Papua New Guinea,,kope1239,
URIA,Indonesia,,,yaps1238,
URIANKERE,Indonesia,,Indonesia,duri1243,
URIGINA,,Papua New Guinea,,urig1240,Glottolog languoid with matching name and matching country (infered from island name)
URIM,,Papua New Guinea,,urim1252,Glottolog languoid with matching name and matching country (infered from island name)
URIMO,,Papua New Guinea,,urim1251,Glottolog languoid with matching name and matching country (infered from island name)
URIPIV-WALA-RANO,,Vanuatu,,urip1239,
Urita,,Papua New Guinea,,urit1239,
URUANGNIRIN,Indonesia,,,urua1244,Glottolog languoid with matching name and matching country
USARUFA,,Papua New Guinea,,usar1243,Glottolog languoid with matching name and matching country (infered from island name)
Usen,,Papua New Guinea,,usen1237,
USKU,,,,usku1243,
USU,,,,uyaa1238,
Utam,,,,ramo1244,
UTU,,Papua New Guinea,,utuu1240,Glottolog languoid with matching name and matching country (infered from island name)
UVOL,,Papua New Guinea,,lote1237,
Uwimmerah Digul,Indonesia,,,mand1473,
VAGHUA,,Solomon Islands,,vagh1249,Glottolog languoid with matching name and matching country (infered from island name)
VAIMAN,,Papua New Guinea,,valm1241,Glottolog languoid with closely matching name and coordinate within polygons
VALPEI,,,,valp1237,Glottolog languoid with matching name and coordinate within polygons
Vamale,,New Caledonia,,vama1243,Glottolog languoid with matching name and matching country (infered from island name)
VANGUNU,,Solomon Islands,,vang1243,Glottolog languoid with matching name and matching country (infered from island name)
VANGUNU Mbareke,,Solomon Islands,,bare1273,
VAO,,Vanuatu,,vaoo1237,
Varisi,,Solomon Islands,,vari1239,Glottolog languoid with matching name and matching country (infered from island name)
VATRATA,,Vanuatu,,vera1241,Glottolog bookkeeping languoid with matching name and coordinate within polygons
VEHES,,Papua New Guinea,,vehe1237,Glottolog languoid with matching name and matching country (infered from island name)
Vele,,Papua New Guinea,,vere1251,
VIET,Lao People's Democratic Republic,,Laos,viet1252,
VIET/South,Cambodia,,Kampuchea,sout2687,
VINMAVIS,,Vanuatu,,wini1242,
Vora,,Papua New Guinea,,vora1237,
VORI,,Papua New Guinea,,tain1253,
VOVO,,Vanuatu,,vovo1238,Glottolog languoid with matching name and matching country (infered from island name)
VUNAPU,,,,vuna1239,Glottolog languoid with matching name and coordinate within polygons
W-Coast,Indonesia,,,nucl1622,'W-Coast' dialect of MARIND in the Atlas
W-Coast MARIND,Indonesia,,,nucl1622,
W.C. Central,,Papua New Guinea,,west2590,Polygon labeled as 'W C' dialect of KOMBA
W.K. L. Bangan,,,,long1401,
W.KENYAH Kemena Penan,,,,keme1241,
W.Kewa,,Papua New Guinea,,west2599,Glottolog languoid with closely matching name and coordinate within polygons
W.lpili,,Papua New Guinea,,ipil1240,
W.Mendi Heneng Nipa,,Papua New Guinea,,anga1292,
WA,Myanmar,,,,
Waamwang(extinct),,New Caledonia,,waam1236,
WAANYI,Australia,,Australia,wany1247,Glottolog languoid with closely matching name and coordinate within polygons
WAB,,Papua New Guinea,,wabb1237,Glottolog languoid with matching name and matching country (infered from island name)
WABUDA,,Papua New Guinea,,wabo1241,Glottolog languoid with closely matching name and coordinate within polygons
WABUDA,,,,wabo1241,Glottolog languoid with closely matching name and coordinate within polygons
WADAGINAM,,Papua New Guinea,,wada1263,Glottolog languoid with matching name and matching country (infered from island name)
WADIGALI,Australia,,Australia,wadi1261,
WAFFA,,Papua New Guinea,,waff1241,Glottolog languoid with matching name and matching country (infered from island name)
WAFOPEN,Indonesia,,,waro1242,Glottolog languoid with closely matching name and coordinate within polygons
WAGAWAGA,,Papua New Guinea,,waga1268,Glottolog languoid with matching name and matching country (infered from island name)
WAGAYA,Australia,,Australia,waga1260,Glottolog languoid with matching name and matching country
Wagaya-Warluwaric Group,Australia,,Australia,ngar1291,
WAGIMAN,Australia,,Australia,wage1238,Glottolog languoid with closely matching name and coordinate within polygons
WAHAU KY,,,,waha1239,
Wai,Indonesia,,Indonesia,hitu1239,Listed as dialect of HITU in the Atlas
WAIA,,Papua New Guinea,,tabo1241,Matching ELCAT name of Glottolog language in same area
Waiamli,Indonesia,,Indonesia,waya1267,
WAIBUK Arama,,Papua New Guinea,,sout2946,
WAILAPA,,,,wail1242,
WAIMA'A,Timor-Leste,,East Timor,waim1252,Glottolog languoid with matching name and matching country
WAINA,,Papua New Guinea,,sowa1245,
Wajo,Indonesia,,Sulawesi,wajo1237,
Waka-Kabic Group,Australia,,Australia,waka1283,
Wakue,,Papua New Guinea,,waku1239,
Wala MENDI,,Papua New Guinea,,anga1314,
Walgalu,Australia,,Australia,ngar1297,
WALIO,,Papua New Guinea,,nucl1453,Glottolog languoid with matching name and matching country (infered from island name)
WAMAS,,Papua New Guinea,,wama1247,Glottolog languoid with matching name and matching country (infered from island name)
WAMBAYA,Australia,,Australia,nucl1328,Glottolog languoid with matching name and coordinate within polygons
Wambon,Indonesia,,,wamb1259,Glottolog languoid with matching name and matching country
WAMBON,Indonesia,,,wamb1259,Glottolog languoid with matching name and matching country
Wamora,,Papua New Guinea,,wamo1241,Glottolog languoid with matching name and coordinate within polygons
WAMPAR,,Papua New Guinea,,wamp1247,Glottolog languoid with matching name and matching country (infered from island name)
WAMPUR,,Papua New Guinea,,wamp1248,Glottolog languoid with matching name and matching country (infered from island name)
Wana,,Papua New Guinea,,wana1271,
WANAMBRE,,Papua New Guinea,,wana1269,
WANDAMEN,Indonesia,,,wand1267,Glottolog languoid with matching name and matching country
WANGGOM,Indonesia,,,wang1299,Glottolog languoid with matching name and matching country
WANGKAJUNGKA,Australia,,Australia,wang1288,
Wania  KAMORO,Indonesia,,,kamo1255,
Wanigela,,Papua New Guinea,,wani1242,
Wanji,Indonesia,,Sulawesi,wanc1239,
WANO,Indonesia,,,wano1243,Glottolog languoid with matching name and matching country
WANOABONG,,Papua New Guinea,,wand1268,
WANTOAT Central,,Papua New Guinea,,want1252,
WANUKAKA/Rua,Indonesia,,Indonesia,ruaa1237,Glottolog dialect with matching name and matching country
WANUKAKA/Wanukaka,Indonesia,,Indonesia,wanu1241,
WANUMA,,Papua New Guinea,,usan1239,
WANYUBARLGU,Australia,,Australia,darl1243,
WANYURR,Australia,,Australia,yidi1250,
WAPI,,Papua New Guinea,,wapi1251,
Wapon,,Papua New Guinea,,maiw1251,
Wapu,,Papua New Guinea,,wapu1240,
Waraga,,Papua New Guinea,,wara1301,
WARAPU,,Papua New Guinea,,bara1405,
Warayan Family-Level Isolate,Australia,,Australia,wara1290,
WARENBORI,Indonesia,,,ware1253,
WARES ?,Indonesia,,,ware1254,
WARIS,,Papua New Guinea,,wari1266,Glottolog languoid with matching name and matching country (infered from island name)
WARKAY,Indonesia,,,wark1247,
WARLMANPA,Australia,,Australia,warl1255,Glottolog languoid with matching name and matching country
WAROPEN,Indonesia,,,waro1242,Glottolog languoid with matching name and matching country
WAROPEN Napan ?,Indonesia,,,napa1243,
Warrim,Australia,,Australia,wori1245,
Waru,,,,waru1266,
WARUMUNGU,Australia,,Australia,waru1265,Glottolog languoid with matching name and matching country
WARWA,Australia,,Australia,warr1258,
Wased,,Papua New Guinea,,orok1269,
WASEMBO,,Papua New Guinea,,wase1252,Glottolog languoid with matching name and matching country (infered from island name)
WASI,,Papua New Guinea,,pele1245,
WASKIA,,Papua New Guinea,,wask1241,Glottolog languoid with matching name and matching country (infered from island name)
Wat BERIK,Indonesia,,,beri1254,
WATAKATAUT,,Papua New Guinea,,wata1251,
WATALUMA,,Papua New Guinea,,kani1281,
WATHAWURUNG,Australia,,Australia,wath1238,
Watom,,,,wato1237,
Watu,Indonesia,,Sulawesi,,
WEDA,Indonesia,,Indonesia,weda1240,
WEDAU,,Papua New Guinea,,weda1241,Glottolog languoid with matching name and matching country (infered from island name)
WELLKI,,Papua New Guinea,,weli1239,
WEMALE,Indonesia,,Indonesia,nort2864,Glottolog languoid with matching name and matching country
Wemp,,Papua New Guinea,,,
WERETAI,,,,wari1264,
WERI Biaru-Waria,,Papua New Guinea,,biar1240,
West,,Papua New Guinea,,nucl1610,
WEST BANTON_Looc-Alcantara,Philippines,,Philippines,alca1237,
West Bird's Head Stock Level Family,Indonesia,,,west1493,
WEST BUKIDNON MANOBO,Philippines,,Philippines,pula1266,
West Central,,Papua New Guinea,,west2591,Polygon is labeled as 'West' dialect of KOMBA
West Central Family,,Papua New Guinea,,nete1240,Polygon in Atlas has language-level label NETE
West GIMI,,Papua New Guinea,,west2597,Glottolog languoid with matching name and coordinate within polygons
West KOI,,Papua New Guinea,,west2601,Typo transcribing 'West KOITA'; mapped to matching Glottolog dialect name at matching location
West KOIARI,,Papua New Guinea,,gras1249,
WEST LOU,,Papua New Guinea,,west2579,
West Makian,,,,west2600,
WEST NET,,Papua New Guinea,,west2587,
West SENTANI,Indonesia,,,west2602,
WEST URII,,Papua New Guinea,,west2586,Glottolog languoid with matching name and coordinate within polygons
West YAMBES,,Papua New Guinea,,west2577,
Western  SOUTHERN TASMANIAN,Australia,,Australia,sout3391,
Western & Central  PAWAIA,,Papua New Guinea,,pawa1255,
WESTERN BANI Yamo,Indonesia,,,west2594,
Western BINE,,Papua New Guinea,,bine1240,
Western BITARA,,Papua New Guinea,,bita1253,
Western Coastal Malay,Indonesia,,Borneo,,
Western Coastal Malay,Indonesia,,,,
WESTERN FIJIAN,,Fiji,,west2519,
Western GIZRA,,Papua New Guinea,,west2584,Glottolog languoid with matching name and coordinate within polygons
Western IRIA,Indonesia,,,kamb1302,
Western KAMORO,Indonesia,,,kamo1255,
Western KARA,,Papua New Guinea,,kara1486,
Western MOUNTAIN KOIARI,,Papua New Guinea,,moun1252,
Western RORO,,Papua New Guinea,,roro1238,
Western SABERI(ISIRAWA),Indonesia,,,west1399,
Western TANAHMERAH,Indonesia,,,tana1288,
Western TIGAK,,Papua New Guinea,,west2525,
Western TURU,,,,turu1251,
Westorn Coastal,,Papua New Guinea,,dima1252,
WETAMUT,,Vanuatu,,weta1242,
WETAR/Hahutan,Timor-Leste,,East Timor,iliu1237,
WETAR/Limera,Timor-Leste,,East Timor,iliu1237,
WETAR/Tutunohan,Timor-Leste,,East Timor,tugu1245,
WETAR/Welemur,Timor-Leste,,East Timor,wele1238,
WEYEWA/Lauli,Indonesia,,Indonesia,laul1237,Glottolog dialect with matching name and matching country
WEYEWA/Laura,Indonesia,,Indonesia,laur1249,Glottolog dialect with matching name and matching country
WEYEWA/Tana Righu,Indonesia,,Indonesia,tana1282,Glottolog dialect with matching name and matching country
WEYEWA/Weyewa,Indonesia,,Indonesia,weje1237,
WHITESANDS,,Vanuatu,,whit1269,Glottolog languoid with matching name and matching country (infered from island name)
WIAK,,Papua New Guinea,,mini1253,
Wideman R ?,Indonesia,,,asue1235,Dialect of PISA in the Atlas; mapped to Glottolog language with WALS and Ruhlen name Pisa
Wiga,,Papua New Guinea,,wiga1237,
WILYAGALI,Australia,,Australia,wilj1239,
Wingei,,Papua New Guinea,,wing1239,
WIRADHURI,Australia,,Australia,wira1262,Glottolog languoid with matching name and matching country
Wiradhuric Group,Australia,,Australia,wira1261,
WIRU,,Papua New Guinea,,wiru1244,Glottolog languoid with matching name and matching country (infered from island name)
Wiwi Rano,,,,wiwi1237,
WODANI,Indonesia,,,wola1243,
Wodo,Indonesia,,,wala1269,
WOGAMUSIN,,Papua New Guinea,,woga1249,Glottolog languoid with matching name and matching country (infered from island name)
WOGEO,,,,woge1237,
WOISIKA,Timor-Leste,,East Timor,kama1365,
WOLEAIAN,,,,wole1240,
WOLIO,Indonesia,,Sulawesi,woli1241,Glottolog languoid with matching name and matching country
WOM,,,,womp1235,
WOROPEN Napan,Indonesia,,,napa1243,
Wosera ABELAM,,Papua New Guinea,,ambu1247,
WOTU,Indonesia,,Sulawesi,wotu1240,Glottolog languoid with matching name and matching country
Wowoni,Indonesia,,Sulawesi,wawo1239,
WULI WULI,Australia,,Australia,wuli1242,
Wunambal Gambera Miwa,Australia,,Australia,wuna1249,
WUSI,,,,wusi1237,
WUTUNG,,Papua New Guinea,,wutu1244,Glottolog languoid with matching name and matching country (infered from island name)
XARACUU,,New Caledonia,,xara1244,Glottolog languoid with closely matching name and coordinate within polygons
XARAGURE,,New Caledonia,,xara1243,Glottolog languoid with matching name and matching country (infered from island name)
XARUA,,Papua New Guinea,,haru1243,
XINH MUL,Lao People's Democratic Republic,,Laos,puoc1238,
YABEN,,Papua New Guinea,,yabe1255,Glottolog languoid with matching name and matching country (infered from island name)
YABIM,,Papua New Guinea,,yabe1254,
YABIO,,Papua New Guinea,,yawi1238,
YABONG,,Papua New Guinea,,yabo1240,Glottolog languoid with matching name and matching country (infered from island name)
YABULA YABULA,Australia,,Australia,yabu1234,Glottolog languoid with matching name and matching country
YAFI,Indonesia,,,yafi1240,Glottolog languoid with matching name and matching country
YAGARA,Australia,,Australia,yaga1262,Glottolog languoid with matching name and matching country
YAGAWAK,,Papua New Guinea,,yaga1259,
YAGOMI,,Papua New Guinea,,yago1240,Glottolog language at matching location used to be called Yagomi
YAGWOIA,,Papua New Guinea,,yagw1240,Glottolog languoid with matching name and matching country (infered from island name)
YAKAN,Philippines,,Philippines,yaka1277,Glottolog languoid with matching name and matching country
YAKNGE,,Papua New Guinea,,buru1306,
YALARNNGIC,Australia,,Australia,yala1262,
Yalayu,,New Caledonia,,yala1265,
YALAYU,,,,yala1265,Glottolog languoid with matching name and coordinate within polygons
YALU,,Papua New Guinea,,arib1240,
YAMALELE,,Papua New Guinea,,iama1237,
YAMAP,,Papua New Guinea,,yama1260,Glottolog languoid with matching name and matching country (infered from island name)
YAMDENA//Southern,Indonesia,,Indonesia,sout2891,
YAMDENA/Northern,Indonesia,,,nort2863,
YAMI,Taiwan,,Taiwan,yami1254,Glottolog languoid with matching name and matching country
YANANG,,Papua New Guinea,,yaha1247,
YANDA,Australia,,Australia,yand1251,Glottolog languoid with matching name and matching country
Yandapo,,Papua New Guinea,,yand1259,
Yangmanic Group,Australia,,Australia,yang1287,
Yangoru A,,Papua New Guinea,,boik1241,
Yangoru B,,Papua New Guinea,,boik1241,
